"","employee_id","gender","age","education","department","job_level","years_experience","salary","bonus","performance_rating","date_joined","location","tenure_years","attrition_flag","base_salary","variable_pay","total_compensation","employee_satisfaction","work_life_balance_score","training_hours","certifications_count","absences_last_year","hours_worked_per_week","salary_bucket","experience_bucket","hours_bin","wlb_bin"
"888","E0888","Female",31,"Bachelors","IT",3,9,1455000,122700,2,2019-12-16,"Mumbai",5,"No",1220300,234700,1577700,5,5,37,2,3,43,"High","6–10","41–45","4–5"
"889","E0889","Female",21,"Bachelors","Operations",1,0,372000,25800,3,2022-12-19,"Delhi",2,"No",286000,86000,397800,6,7,51,0,4,46,"Low","0–5","46–50","6–7"
"890","E0890","Female",32,"Masters","R&D",3,10,1552000,304800,5,2021-04-25,"Hyderabad",3.7,"No",1203600,348400,1856800,6,7,53,2,6,43,"High","6–10","41–45","6–7"
"891","E0891","Male",21,"Masters","IT",1,0,483000,36500,4,2016-08-11,"Hyderabad",8.4,"No",418200,64800,519500,9,5,44,3,2,40,"Low","0–5","36–40","4–5"
"892","E0892","Male",28,"PhD","HR",3,6,1411000,159700,3,2020-08-04,"Pune",4.4,"No",1133900,277100,1570700,5,4,36,0,2,39,"High","6–10","36–40","4–5"
"893","E0893","Male",34,"Bachelors","IT",2,9,1092000,87600,3,2018-07-07,"Mumbai",6.5,"No",935700,156300,1179600,7,8,55,3,5,43,"Medium","6–10","41–45","8–10"
"894","E0894","Male",29,"Masters","IT",2,4,951000,97700,4,2020-01-22,"Pune",4.9,"No",750900,200100,1048700,3,6,37,2,2,45,"Medium","0–5","41–45","6–7"
"895","E0895","Male",25,"PhD","IT",3,0,1260000,175700,3,2022-12-31,"Pune",2,"No",1019700,240300,1435700,8,7,35,0,2,44,"Medium","0–5","41–45","6–7"
"896","E0896","Male",21,"Masters","Finance",1,0,796000,61900,4,2020-08-29,"Bangalore",4.3,"No",609200,186800,857900,6,6,67,3,4,41,"Medium","0–5","41–45","6–7"
"897","E0897","Female",25,"Bachelors","Marketing",3,1,996000,156100,4,2011-12-24,"Bangalore",13,"No",892200,103800,1152100,8,5,56,0,4,40,"Medium","0–5","36–40","4–5"
"898","E0898","Female",29,"High School","Operations",2,7,637000,51800,3,2019-01-16,"Mumbai",6,"No",490000,147000,688800,6,8,46,3,2,35,"Low","6–10","<=35","8–10"
"899","E0899","Female",40,"Bachelors","Finance",5,18,2846000,713800,3,2019-03-01,"Pune",5.8,"No",2520200,325800,3559800,7,10,54,1,2,43,"High","11–20","41–45","8–10"
"900","E0900","Male",23,"Masters","IT",2,1,796000,33600,2,2022-12-07,"Mumbai",2.1,"No",640300,155700,829600,8,7,54,0,4,45,"Medium","0–5","41–45","6–7"
"901","E0901","Male",21,"Bachelors","HR",1,0,424000,7700,2,2013-04-24,"Delhi",11.7,"Yes",338300,85700,431700,5,5,27,1,6,35,"Low","0–5","<=35","4–5"
"902","E0902","Male",31,"Bachelors","Operations",2,9,875000,68400,3,2018-02-13,"Hyderabad",6.9,"No",686300,188700,943400,6,4,57,1,1,46,"Medium","6–10","46–50","4–5"
"903","E0903","Male",21,"Bachelors","Marketing",1,0,387000,18600,3,2014-05-05,"Hyderabad",10.7,"No",307500,79500,405600,7,9,54,0,3,53,"Low","0–5","50+","8–10"
"904","E0904","Male",30,"High School","Sales",3,8,1269000,143100,3,2021-09-28,"Hyderabad",3.3,"No",1058200,210800,1412100,7,6,71,3,2,47,"Medium","6–10","46–50","6–7"
"905","E0905","Male",32,"Masters","R&D",3,0,1403000,206300,4,2022-09-21,"Pune",2.3,"No",1160300,242700,1609300,4,6,54,2,2,35,"High","0–5","<=35","6–7"
"906","E0906","Male",29,"Masters","Operations",3,7,1152000,179100,4,2016-08-03,"Pune",8.4,"No",868900,283100,1331100,6,5,54,1,8,48,"Medium","6–10","46–50","4–5"
"907","E0907","Male",26,"Masters","HR",3,4,1289000,177700,3,2016-12-26,"Pune",8,"Yes",1090900,198100,1466700,8,3,19,0,4,42,"High","0–5","41–45","1–3"
"908","E0908","Male",32,"Masters","Finance",4,10,1844000,425000,4,2016-11-19,"Hyderabad",8.1,"No",1406800,437200,2269000,1,3,54,3,5,43,"High","6–10","41–45","1–3"
"909","E0909","Male",29,"Masters","Sales",4,7,1895000,601200,5,2010-07-18,"Delhi",14.5,"No",1688500,206500,2496200,8,7,41,1,6,42,"High","6–10","41–45","6–7"
"910","E0910","Female",24,"Masters","Marketing",1,0,497000,8700,1,2024-08-26,"Pune",0.4,"No",441000,56000,505700,6,7,36,3,4,36,"Low","0–5","36–40","6–7"
"911","E0911","Female",37,"Bachelors","Marketing",3,15,1209000,148800,3,2012-08-17,"Pune",12.4,"No",1012700,196300,1357800,4,5,51,0,5,35,"Medium","11–20","<=35","4–5"
"912","E0912","Female",23,"Masters","Finance",1,0,735000,52700,3,2019-10-01,"Delhi",5.3,"No",590900,144100,787700,9,9,57,2,2,49,"Low","0–5","46–50","8–10"
"913","E0913","Male",34,"Masters","R&D",3,12,1533000,133300,2,2017-05-10,"Delhi",7.7,"No",1340900,192100,1666300,5,5,50,1,3,40,"High","11–20","36–40","4–5"
"914","E0914","Male",23,"Masters","Sales",2,0,862000,111600,5,2017-06-25,"Pune",7.5,"No",724300,137700,973600,8,9,32,0,6,38,"Medium","0–5","36–40","8–10"
"915","E0915","Female",21,"Masters","HR",1,0,495000,16300,3,2024-01-05,"Pune",1,"No",445100,49900,511300,5,6,47,0,3,39,"Low","0–5","36–40","6–7"
"916","E0916","Male",21,"Bachelors","Operations",1,0,344000,20600,4,2024-02-22,"Pune",0.9,"No",298700,45300,364600,10,4,39,2,2,50,"Low","0–5","46–50","4–5"
"917","E0917","Male",23,"Bachelors","Marketing",3,0,1150000,190900,4,2011-01-17,"Delhi",14,"No",945500,204500,1340900,8,6,32,2,4,38,"Medium","0–5","36–40","6–7"
"918","E0918","Male",26,"Masters","Marketing",2,4,744000,56100,3,2019-03-12,"Delhi",5.8,"No",610600,133400,800100,9,6,36,1,3,32,"Low","0–5","<=35","6–7"
"919","E0919","Female",40,"High School","Operations",5,15,2877000,1246200,5,2021-12-01,"Mumbai",3.1,"No",2432400,444600,4123200,5,7,60,0,6,44,"High","11–20","41–45","6–7"
"920","E0920","Female",41,"Bachelors","Marketing",5,19,3155000,544500,2,2024-02-25,"Pune",0.9,"No",2787700,367300,3699500,6,8,46,3,2,41,"High","11–20","41–45","8–10"
"921","E0921","Male",33,"High School","IT",2,9,926000,61100,3,2012-02-06,"Bangalore",12.9,"No",790300,135700,987100,6,7,35,1,3,39,"Medium","6–10","36–40","6–7"
"922","E0922","Female",23,"Masters","Operations",3,0,1281000,175500,4,2012-09-13,"Mumbai",12.3,"No",1113200,167800,1456500,8,5,46,0,3,36,"High","0–5","36–40","4–5"
"923","E0923","Female",41,"PhD","Marketing",5,14,3092000,278000,1,2022-02-02,"Pune",2.9,"No",2702800,389200,3370000,6,2,46,2,2,37,"High","11–20","36–40","1–3"
"924","E0924","Male",30,"Masters","Sales",2,6,1040000,58300,2,2021-06-27,"Mumbai",3.5,"No",932800,107200,1098300,8,6,33,1,6,37,"Medium","6–10","36–40","6–7"
"925","E0925","Male",29,"Masters","Marketing",3,5,1105000,87300,2,2019-12-06,"Mumbai",5.1,"No",925400,179600,1192300,9,5,29,0,6,37,"Medium","0–5","36–40","4–5"
"926","E0926","Male",33,"Bachelors","IT",3,9,1220000,239300,5,2015-02-14,"Chennai",9.9,"No",1064200,155800,1459300,8,7,42,1,3,45,"Medium","6–10","41–45","6–7"
"927","E0927","Female",27,"Masters","Marketing",4,1,1804000,553600,5,2016-04-15,"Pune",8.7,"No",1430700,373300,2357600,2,8,30,2,3,46,"High","0–5","46–50","8–10"
"928","E0928","Male",23,"Bachelors","HR",1,0,393000,29100,5,2022-04-25,"Mumbai",2.7,"No",352100,40900,422100,9,4,50,2,7,42,"Low","0–5","41–45","4–5"
"929","E0929","Female",21,"Masters","Operations",2,0,662000,59400,3,2021-01-01,"Bangalore",4,"No",528400,133600,721400,8,4,34,1,5,38,"Low","0–5","36–40","4–5"
"930","E0930","Male",36,"PhD","Operations",4,11,1905000,228600,2,2020-01-23,"Delhi",4.9,"No",1575300,329700,2133600,5,3,46,1,4,50,"High","11–20","46–50","1–3"
"931","E0931","Male",42,"Masters","Finance",4,18,2063000,479100,4,2024-04-24,"Bangalore",0.7,"No",1736600,326400,2542100,5,6,41,0,5,42,"High","11–20","41–45","6–7"
"932","E0932","Female",42,"Bachelors","IT",4,17,2252000,385000,3,2016-02-07,"Bangalore",8.9,"No",1730700,521300,2637000,3,5,42,4,4,37,"High","11–20","36–40","4–5"
"933","E0933","Male",21,"Bachelors","Finance",4,0,2019000,374500,3,2017-06-19,"Delhi",7.5,"No",1799200,219800,2393500,8,8,47,0,2,48,"High","0–5","46–50","8–10"
"934","E0934","Male",29,"Bachelors","IT",2,3,945000,79100,3,2016-04-18,"Chennai",8.7,"Yes",830500,114500,1024100,8,7,61,2,2,47,"Medium","0–5","46–50","6–7"
"935","E0935","Male",24,"Bachelors","Marketing",2,2,516000,26600,2,2015-11-19,"Chennai",9.1,"No",443000,73000,542600,8,5,45,0,7,46,"Low","0–5","46–50","4–5"
"936","E0936","Female",34,"Bachelors","Sales",4,10,1940000,415800,4,2016-12-11,"Bangalore",8.1,"No",1565500,374500,2355800,7,7,53,0,5,39,"High","6–10","36–40","6–7"
"937","E0937","Male",21,"Masters","Operations",2,0,735000,101100,5,2011-02-08,"Delhi",13.9,"Yes",645500,89500,836100,3,6,29,1,4,45,"Low","0–5","41–45","6–7"
"938","E0938","Male",28,"High School","Finance",2,6,805000,67800,3,2010-12-10,"Mumbai",14.1,"No",686500,118500,872800,7,2,34,0,4,38,"Medium","6–10","36–40","1–3"
"939","E0939","Male",21,"Bachelors","Sales",1,0,531000,29200,3,2018-09-21,"Pune",6.3,"No",411600,119400,560200,6,4,57,1,3,41,"Low","0–5","41–45","4–5"
"940","E0940","Female",24,"High School","Operations",1,2,629000,38100,3,2022-04-24,"Pune",2.7,"No",562300,66700,667100,7,8,52,1,5,40,"Low","0–5","36–40","8–10"
"941","E0941","Other",33,"Masters","Finance",4,6,1956000,336000,3,2020-10-14,"Mumbai",4.2,"Yes",1637000,319000,2292000,8,6,44,1,3,47,"High","6–10","46–50","6–7"
"942","E0942","Male",21,"Bachelors","R&D",2,0,766000,37200,2,2018-02-03,"Mumbai",6.9,"No",665000,101000,803200,4,9,25,2,2,42,"Low","0–5","41–45","8–10"
"943","E0943","Female",28,"Bachelors","IT",2,6,982000,66000,3,2020-07-07,"Pune",4.5,"No",881300,100700,1048000,6,8,53,2,2,37,"Medium","6–10","36–40","8–10"
"944","E0944","Female",33,"Masters","IT",3,7,1503000,85000,1,2018-12-07,"Mumbai",6.1,"No",1142400,360600,1588000,6,6,38,2,8,39,"High","6–10","36–40","6–7"
"945","E0945","Female",30,"Bachelors","IT",3,7,1413000,112200,2,2019-12-06,"Chennai",5.1,"No",1083100,329900,1525200,7,5,50,1,7,39,"High","6–10","36–40","4–5"
"946","E0946","Female",25,"High School","HR",1,3,532000,30300,4,2024-01-24,"Bangalore",0.9,"No",473600,58400,562300,9,6,32,1,5,51,"Low","0–5","50+","6–7"
"947","E0947","Female",32,"Bachelors","Finance",4,4,1845000,563700,5,2024-02-08,"Pune",0.9,"No",1543300,301700,2408700,2,9,15,0,4,42,"High","0–5","41–45","8–10"
"948","E0948","Female",44,"Masters","Operations",5,22,2917000,942500,4,2020-04-13,"Bangalore",4.7,"No",2524400,392600,3859500,4,7,21,1,2,41,"High","20+","41–45","6–7"
"949","E0949","Female",24,"High School","IT",2,2,796000,58600,3,2020-09-25,"Mumbai",4.3,"No",685900,110100,854600,5,3,28,2,5,41,"Medium","0–5","41–45","1–3"
"950","E0950","Female",23,"Bachelors","Finance",2,1,554000,86200,5,2011-05-01,"Delhi",13.7,"No",453600,100400,640200,8,4,30,1,4,41,"Low","0–5","41–45","4–5"
"951","E0951","Male",39,"Bachelors","IT",4,17,2193000,378500,3,2012-11-30,"Delhi",12.1,"No",1745900,447100,2571500,2,4,28,1,6,42,"High","11–20","41–45","4–5"
"952","E0952","Female",44,"High School","Operations",5,21,2926000,764900,3,2023-06-05,"Mumbai",1.6,"No",2304700,621300,3690900,10,9,10,2,4,32,"High","20+","<=35","8–10"
"953","E0953","Male",25,"Bachelors","R&D",1,3,729000,66300,5,2017-10-16,"Bangalore",7.2,"No",588900,140100,795300,7,10,75,2,5,41,"Low","0–5","41–45","8–10"
"954","E0954","Female",27,"Bachelors","IT",2,5,894000,87800,3,2014-05-22,"Bangalore",10.6,"No",735500,158500,981800,2,5,26,1,4,45,"Medium","0–5","41–45","4–5"
"955","E0955","Female",34,"Masters","Sales",2,11,678000,93000,5,2018-07-18,"Pune",6.5,"No",555200,122800,771000,8,4,62,0,1,38,"Low","11–20","36–40","4–5"
"956","E0956","Other",25,"Masters","R&D",3,1,1292000,155200,3,2014-04-03,"Delhi",10.8,"No",987900,304100,1447200,5,4,27,3,1,41,"High","0–5","41–45","4–5"
"957","E0957","Male",32,"Bachelors","IT",2,10,1063000,104000,4,2012-07-28,"Bangalore",12.4,"No",932100,130900,1167000,7,3,42,2,5,36,"Medium","6–10","36–40","1–3"
"958","E0958","Female",35,"High School","Marketing",2,13,792000,72800,4,2015-01-26,"Pune",9.9,"Yes",595500,196500,864800,6,8,45,0,6,46,"Medium","11–20","46–50","8–10"
"959","E0959","Female",22,"Masters","Finance",1,0,7e+05,43400,4,2013-01-06,"Hyderabad",12,"No",525200,174800,743400,8,4,27,2,3,38,"Low","0–5","36–40","4–5"
"960","E0960","Female",29,"Bachelors","IT",2,7,792000,58700,3,2014-01-26,"Mumbai",10.9,"No",619800,172200,850700,9,4,31,4,2,47,"Medium","6–10","46–50","4–5"
"961","E0961","Male",25,"PhD","HR",1,0,681000,30500,3,2019-07-22,"Hyderabad",5.5,"Yes",588900,92100,711500,5,6,37,1,2,39,"Low","0–5","36–40","6–7"
"962","E0962","Female",28,"Bachelors","IT",1,0,484000,26000,3,2016-10-28,"Chennai",8.2,"No",398300,85700,510000,4,6,79,1,3,38,"Low","0–5","36–40","6–7"
"963","E0963","Male",30,"Bachelors","Marketing",4,8,1722000,395200,4,2017-07-03,"Pune",7.5,"No",1391800,330200,2117200,7,9,14,0,2,51,"High","6–10","50+","8–10"
"964","E0964","Female",26,"Bachelors","Finance",1,4,538000,8500,3,2022-12-12,"Pune",2.1,"Yes",412400,125600,546500,10,5,46,1,5,43,"Low","0–5","41–45","4–5"
"965","E0965","Male",21,"Bachelors","Operations",2,0,906000,70600,3,2022-05-18,"Bangalore",2.6,"No",764500,141500,976600,9,6,58,0,3,49,"Medium","0–5","46–50","6–7"
"966","E0966","Male",36,"Bachelors","IT",2,11,986000,80700,3,2022-06-12,"Bangalore",2.6,"Yes",741400,244600,1066700,4,8,39,0,3,49,"Medium","11–20","46–50","8–10"
"967","E0967","Male",23,"Bachelors","R&D",2,0,877000,27400,1,2011-04-22,"Mumbai",13.7,"No",680400,196600,904400,6,3,57,1,2,45,"Medium","0–5","41–45","1–3"
"968","E0968","Female",24,"Bachelors","IT",2,0,991000,105100,4,2019-08-13,"Pune",5.4,"Yes",850500,140500,1096100,6,8,28,2,3,37,"Medium","0–5","36–40","8–10"
"969","E0969","Male",35,"PhD","Sales",4,10,2065000,362400,3,2010-07-13,"Mumbai",14.5,"No",1825700,239300,2427400,8,8,24,3,3,38,"High","6–10","36–40","8–10"
"970","E0970","Female",21,"Masters","Sales",2,0,862000,56500,2,2020-08-12,"Mumbai",4.4,"No",674600,187400,918500,5,7,31,1,2,48,"Medium","0–5","46–50","6–7"
"971","E0971","Male",25,"Bachelors","Marketing",2,1,608000,46600,3,2011-02-01,"Hyderabad",13.9,"No",473600,134400,654600,7,5,32,0,7,36,"Low","0–5","36–40","4–5"
"972","E0972","Female",34,"High School","Finance",4,12,1982000,347700,3,2014-06-06,"Pune",10.6,"No",1640600,341400,2329700,8,2,22,0,2,35,"High","11–20","<=35","1–3"
"973","E0973","Male",28,"Masters","Sales",3,5,1113000,183900,4,2022-04-25,"Hyderabad",2.7,"No",935200,177800,1296900,4,7,56,0,8,34,"Medium","0–5","<=35","6–7"
"974","E0974","Female",44,"Masters","IT",4,22,2223000,306600,2,2018-05-26,"Chennai",6.6,"No",1669900,553100,2529600,7,7,70,0,5,43,"High","20+","41–45","6–7"
"975","E0975","Female",29,"High School","Finance",5,7,2840000,698100,3,2022-09-14,"Pune",2.3,"No",2406400,433600,3538100,7,10,33,2,1,48,"High","6–10","46–50","8–10"
"976","E0976","Male",21,"Masters","Finance",1,0,761000,63700,5,2021-02-07,"Delhi",3.9,"No",660600,100400,824700,7,8,55,1,6,37,"Low","0–5","36–40","8–10"
"977","E0977","Male",36,"Bachelors","HR",3,10,1190000,91500,2,2022-09-18,"Mumbai",2.3,"No",932100,257900,1281500,5,2,19,3,3,47,"Medium","6–10","46–50","1–3"
"978","E0978","Female",34,"Bachelors","IT",5,12,2593000,846100,4,2014-12-09,"Delhi",10.1,"No",2014700,578300,3439100,7,7,39,1,2,37,"High","11–20","36–40","6–7"
"979","E0979","Female",33,"PhD","R&D",4,11,2462000,486100,3,2012-10-01,"Mumbai",12.3,"No",2065300,396700,2948100,8,8,42,2,3,46,"High","11–20","46–50","8–10"
"980","E0980","Female",40,"Bachelors","IT",3,14,1335000,123800,2,2011-07-13,"Mumbai",13.5,"No",1178600,156400,1458800,8,8,17,2,2,39,"High","11–20","36–40","8–10"
"981","E0981","Female",21,"High School","Marketing",2,0,716000,61900,3,2020-10-16,"Hyderabad",4.2,"No",610100,105900,777900,6,2,20,1,3,38,"Low","0–5","36–40","1–3"
"982","E0982","Male",21,"Masters","Sales",1,0,346000,24100,4,2022-09-07,"Mumbai",2.3,"No",286800,59200,370100,9,4,52,1,3,34,"Low","0–5","<=35","4–5"
"983","E0983","Male",28,"Bachelors","IT",4,4,1806000,418800,4,2018-08-31,"Bangalore",6.3,"No",1513800,292200,2224800,5,4,24,1,5,44,"High","0–5","41–45","4–5"
"984","E0984","Male",29,"Bachelors","IT",2,6,1086000,94900,4,2012-08-17,"Delhi",12.4,"No",909600,176400,1180900,4,6,54,0,1,50,"Medium","6–10","46–50","6–7"
"985","E0985","Male",21,"Masters","Sales",1,0,591000,42800,4,2011-02-10,"Pune",13.9,"No",464400,126600,633800,4,5,26,2,5,40,"Low","0–5","36–40","4–5"
"986","E0986","Male",40,"Bachelors","HR",5,18,2861000,504800,2,2020-05-18,"Pune",4.6,"No",2410500,450500,3365800,5,8,50,1,3,36,"High","11–20","36–40","8–10"
"987","E0987","Female",23,"Bachelors","HR",2,1,773000,57800,3,2011-05-24,"Chennai",13.6,"No",647700,125300,830800,5,1,35,3,3,35,"Low","0–5","<=35","1–3"
"988","E0988","Female",29,"Masters","Sales",3,7,1141000,69700,1,2020-08-20,"Pune",4.4,"No",934100,206900,1210700,6,8,49,1,4,43,"Medium","6–10","41–45","8–10"
"989","E0989","Female",30,"Masters","IT",2,1,919000,81300,3,2016-12-10,"Mumbai",8.1,"No",758500,160500,1000300,7,6,32,2,1,41,"Medium","0–5","41–45","6–7"
"990","E0990","Female",27,"Bachelors","Operations",2,4,817000,75200,3,2016-03-16,"Pune",8.8,"Yes",703700,113300,892200,7,6,19,1,4,39,"Medium","0–5","36–40","6–7"
"991","E0991","Female",21,"Masters","Operations",3,0,1336000,170300,3,2013-12-19,"Delhi",11,"Yes",1176800,159200,1506300,6,5,32,1,4,42,"High","0–5","41–45","4–5"
"992","E0992","Female",27,"Bachelors","Sales",3,1,1018000,199900,5,2022-04-23,"Mumbai",2.7,"No",912000,106000,1217900,6,8,44,0,3,33,"Medium","0–5","<=35","8–10"
"993","E0993","Male",26,"High School","R&D",1,2,608000,50100,5,2020-02-06,"Hyderabad",4.9,"Yes",488800,119200,658100,6,6,59,5,6,48,"Low","0–5","46–50","6–7"
"994","E0994","Female",47,"Bachelors","Sales",5,24,3040000,701900,3,2012-12-16,"Delhi",12.1,"No",2563500,476500,3741900,7,5,55,3,5,41,"High","20+","41–45","4–5"
"995","E0995","Male",21,"Bachelors","R&D",1,0,1046000,65900,4,2017-02-04,"Pune",7.9,"Yes",823100,222900,1111900,7,7,46,2,2,42,"Medium","0–5","41–45","6–7"
"996","E0996","Male",25,"High School","IT",2,2,971000,83700,4,2020-08-13,"Mumbai",4.4,"No",793600,177400,1054700,7,5,30,1,10,51,"Medium","0–5","50+","4–5"
"997","E0997","Male",22,"Bachelors","R&D",1,0,316000,27200,5,2018-03-04,"Hyderabad",6.8,"No",259000,57000,343200,3,6,32,0,5,48,"Low","0–5","46–50","6–7"
"998","E0998","Female",21,"High School","IT",1,0,502000,25900,3,2010-08-12,"Mumbai",14.4,"No",407800,94200,527900,7,7,49,1,0,41,"Low","0–5","41–45","6–7"
"999","E0999","Male",23,"Bachelors","Finance",3,0,1173000,175700,4,2015-05-05,"Delhi",9.7,"Yes",914100,258900,1348700,6,8,43,1,3,47,"Medium","0–5","46–50","8–10"
"1000","E1000","Female",39,"Bachelors","Marketing",3,17,1433000,292000,5,2011-12-30,"Mumbai",13,"No",1099800,333200,1725000,8,1,27,1,1,36,"High","11–20","36–40","1–3"
